Word,Match Type,Language,Type,Severity,Substring Match,Language,Type,Severity,Substring Match,...
Emmy_monique,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
SwaggaLuie23451,not_exact,,,,swag,en,Disney,none
swaggyvhgun,not_exact,,,,swag,en,Disney,none
baptistelnd,not_exact,,,,ln,en,Disney,none
CuntPussy,not_exact,,,,pussy,en,Microsoft;Sexual,high,cunt,en,Bullying;Microsoft;Sexual;Vulgarity,high
jeroenheiijden,not_exact,,,,heii,en,Disney,none
_Pasci15_,not_exact,,,,pas,en,Disney,none
DravenUllric,not_exact,,,,null,en,Disney,none
FCKsh!t,not_exact,,,,fck,en,Microsoft;Vulgarity,high
Jordan Lincoln,not_exact,,,,ln,en,Disney,none
elnegrodj,not_exact,,,,neg,en,Disney,none,ln,en,Disney,none
emmanuelnwokobia,not_exact,,,,ln,en,Disney,none
Swaggamoofin,not_exact,,,,swag,en,Disney,none
Courtney Paszek,not_exact,,,,pas,en,Disney,none
enis krasniqi\,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
WEEDandPUZZY,not_exact,,,,puzzy,en,Microsoft;Sexual,high
Davelopas,not_exact,,,,pas,en,Disney,none
DemonicPanda,not_exact,,,,panda,en,Disney,none
ediblepanda,not_exact,,,,panda,en,Disney,none
MalnourishedRachel,not_exact,,,,ln,en,Disney,none
kokofoko,not_exact,,,,fok,en,Vulgarity,high
MitchellNigel,not_exact,,,,ln,en,Disney,none
jimmyjoejackson,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
Elda Krasniqi,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
epastor14,not_exact,,,,pas,en,Disney,none
EstebanNegrete2006,not_exact,,,,neg,en,Disney,none
Emmett_Nijmeh,not_exact,,,,e,en,Alcohol-Drug;PII,mild,meh,en,Disney,none,not_exact,,,,meh,en,Disney,none
imaginegtryuobb,not_exact,,,,e,en,Alcohol-Drug;PII,mild,bb,es,PII,medium,ob,pt,Sexual,medium,gin,fi,Alcohol-Drug,medium,neg,en,Disney,none,not_exact,,,,neg,en,Disney,none
swaggboymook13,not_exact,,,,1,en,Numbers,medium,3,en,Numbers,medium,mo,en,Disney,medium,swag,en,Disney,none,not_exact,,,,swag,en,Disney,none
swag1235678910,not_exact,,,,0,en,Numbers,medium,1,en,Numbers,medium,2,en,Numbers,medium,3,en,Numbers,medium,5,en,Numbers,medium,6,en,Numbers,medium,7,en,Numbers,medium,8,en,Numbers,medium,9,en,Numbers,medium,swag,en,Disney,none,not_exact,,,,swag,en,Disney,none
JasmineGoulet,not_exact,,,,neg,en,Disney,none
skellington1981,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Mitty St Pierre,not_exact,,,,mitt,en,Disney,none
swaggforbabes123,not_exact,,,,swag,en,Disney,none
Negrito1972,not_exact,,,,neg,en,Disney,none
swaggilisousman,not_exact,,,,swag,en,Disney,none
albertbocanegra,not_exact,,,,neg,en,Disney,none
swagsta-A,not_exact,,,,swag,en,Disney,none
IvonneGutierrez,not_exact,,,,neg,en,Disney,none
xxswagxx,not_exact,,,,swag,en,Disney,none
Fuck1289,not_exact,,,,fuck,en,Microsoft;Vulgarity,high,fuc,en,Vulgarity,high
FinneganRiley,not_exact,,,,neg,en,Disney,none
Rob McLitoris,not_exact,,,,clitor,en,Microsoft;Sexual,high,clitoris,en,Microsoft;Sexual,high,clit,en,Microsoft;Sexual,high,clito,en,Microsoft;Sexual,high
qwertyuiopasdfghjkl234,not_exact,,,,pas,en,Disney,none
brafocolombianidad,not_exact,,,,foc,en,Vulgarity,high
Fuck,exact,en,Microsoft;Vulgarity,high,fuc,en,Vulgarity,high
LeistonElaineGaddis,not_exact,,,,neg,en,Disney,none
mycashmyswag,not_exact,,,,swag,en,Disney,none
luis miguel orozco pasten,not_exact,,,,pas,en,Disney,none
matthewalner,not_exact,,,,ln,en,Disney,none
PussyWagon,not_exact,,,,pussy,en,Microsoft;Sexual,high
DANIELNAGY,not_exact,,,,ln,en,Disney,none
iluvjessicanigri,not_exact,,,,nigr,en,Bigotry-Racism;Microsoft;Vulgarity,high
mehit_kherh,not_exact,,,,meh,en,Disney,none
#swag#cute13,not_exact,,,,swag,en,Disney,none
#yoloswag,not_exact,,,,swag,en,Disney,none
alhcon negro,not_exact,,,,neg,en,Disney,none
Nicholas Negrette,not_exact,,,,neg,en,Disney,none
password james123!,not_exact,,,,pas,en,Disney,none
qwertyuiopasdfghjkḻzxcvbnm,not_exact,,,,pas,en,Disney,none
BitchPrincess,not_exact,,,,bitch,en,Bullying;Microsoft;Violence,high
AntonGawtee,not_exact,,,,tonga,en,Disney,none
aajschmitt,not_exact,,,,mitt,en,Disney,none
henrik lnk,not_exact,,,,ln,en,Disney,none
Jon1981,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
finn mc missile,not_exact,,,,missile,en,Weapons,none
Tittin1984,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
qwertyuiopasdfghjkl̤,not_exact,,,,pas,en,Disney,none
NIggaWigga,not_exact,,,,nigga,en,Bigotry-Racism;Microsoft;Vulgarity,high
thejacobsons,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
Hasselnuuten,not_exact,,,,ln,en,Disney,none
Karin19742002,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
negaboy,not_exact,,,,neg,en,Disney,none
Neggrillo,not_exact,,,,neg,en,Disney,none
capitan del perla negra,not_exact,,,,neg,en,Disney,none
kilianeguapeton,not_exact,,,,neg,en,Disney,none
insaneguy27,not_exact,,,,neg,en,Disney,none
fultoneggers,not_exact,,,,neg,en,Disney,none,negger,en,Bigotry-Racism;Vulgarity,high
mserneguet,not_exact,,,,neg,en,Disney,none
Conman1954,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
leoshitoryu,not_exact,,,,shit,en,Microsoft;Vulgarity,high
caquitaconmayo,not_exact,,,,taco,en,Disney,none
Lincolnrussiauglysweater,not_exact,,,,ln,en,Disney,none
wizztaco,not_exact,,,,taco,en,Disney,none
Taco420,not_exact,,,,taco,en,Disney,none
ancesdashiet,not_exact,,,,shiet,en,Microsoft;Vulgarity,high
AdrianGolnabi,not_exact,,,,ln,en,Disney,none
SANTIAGOBOCANEGRA,not_exact,,,,neg,en,Disney,none
paulnelson13099,not_exact,,,,ln,en,Disney,none
swaggirlforever91,not_exact,,,,swag,en,Disney,none
swaggerific513,not_exact,,,,swag,en,Disney,none
swagboy88,not_exact,,,,swag,en,Disney,none
cjhuffpuffswag,not_exact,,,,swag,en,Disney,none
MonstrefuCk.Rvtlz,not_exact,,,,fuck,en,Microsoft;Vulgarity,high,fuc,en,Vulgarity,high
amahlnajia,not_exact,,,,ln,en,Disney,none
mammafoca,not_exact,,,,foc,en,Vulgarity,high
swagjb123,not_exact,,,,swag,en,Disney,none
Russell Brown1975,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Pandatwerk,not_exact,,,,panda,en,Disney,none
Anarchyxxx1,not_exact,,,,anarchy,en,Threats,none
mitchellnikken04,not_exact,,,,ln,en,Disney,none
Mokshit,not_exact,,,,shit,en,Microsoft;Vulgarity,high
Joshua_pascua,not_exact,,,,pas,en,Disney,none
gabpascual,not_exact,,,,pas,en,Disney,none
jamesmehew,not_exact,,,,meh,en,Disney,none
fvkinshit,not_exact,,,,shit,en,Microsoft;Vulgarity,high
Diego Torres Negrete,not_exact,,,,neg,en,Disney,none
lancejackson,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
jeromejackson,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
5lnc-btyb-pmxj,not_exact,,,,ln,en,Disney,none
negrojj24,not_exact,,,,neg,en,Disney,none
dylan19701970,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
ETHAN19862302,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
alnals,not_exact,,,,ln,en,Disney,none
tacooooooooooooo,not_exact,,,,taco,en,Disney,none
alves negro,not_exact,,,,neg,en,Disney,none
Joelnicoledent,not_exact,,,,ln,en,Disney,none
sarahmariehabron1991,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
axelneuprez,not_exact,,,,ln,en,Disney,none
Bad_Ass_Pandaz,not_exact,,,,panda,en,Disney,none
HellNoKitty,not_exact,,,,ln,en,Disney,none
Dom1noFuckOff,not_exact,,,,fuck,en,Microsoft;Vulgarity,high,fuc,en,Vulgarity,high
rocker121323232323232,not_exact,,,,rocker,en,Disney,none
nie ma wolnego imienia,not_exact,,,,neg,en,Disney,none,ln,en,Disney,none
WayneGrant,not_exact,,,,neg,en,Disney,none
matheushitman09,not_exact,,,,shit,en,Microsoft;Vulgarity,high
lexibooswag123456,not_exact,,,,swag,en,Disney,none
luv42337unique,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
OBEYMYSWAG123,not_exact,,,,swag,en,Disney,none
jbmehl,not_exact,,,,meh,en,Disney,none
Angela.robinson1984,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Nikitacoffill,not_exact,,,,taco,en,Disney,none
moises passos,not_exact,,,,pas,en,Disney,none
yoloswagmaster69,not_exact,,,,swag,en,Disney,none
SHATAN MAFIA,not_exact,,,,shat,en,Microsoft;Vulgarity,high
aprilnelsen,not_exact,,,,ln,en,Disney,none
johannahgreen08,not_exact,,,,nahgr,en,Bigotry-Racism;Vulgarity,high
king neg̣o,not_exact,,,,neg,en,Disney,none
xykonegro,not_exact,,,,neg,en,Disney,none
Brkntfkc,not_exact,,,,fkc,en,Microsoft;Vulgarity,high
panda:),not_exact,,,,panda,en,Disney,none
Harleyquinn1970,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Pascalvansanten,not_exact,,,,pas,en,Disney,none
Pastor_Steve,not_exact,,,,pas,en,Disney,none
2003Pasha2003,not_exact,,,,pas,en,Disney,none
toxic panda,not_exact,,,,panda,en,Disney,none
minasameh30,not_exact,,,,meh,en,Disney,none
JesseMitte1999,not_exact,,,,mitt,en,Disney,none
allnightwithme,not_exact,,,,ln,en,Disney,none
ohshyte,not_exact,,,,shyt,en,Microsoft;Vulgarity,high,shyte,en,Microsoft;Vulgarity,high
aniyaswaggingoutbooker,not_exact,,,,swag,en,Disney,none
gibranalnnhq,not_exact,,,,ln,en,Disney,none
qwertyuiopasdfghjklz,not_exact,,,,pas,en,Disney,none
TROYSWAGG911,not_exact,,,,swag,en,Disney,none
al;sdklfahkljh,not_exact,,,,fahk,en,Vulgarity,high
Negrita1231003,not_exact,,,,neg,en,Disney,none
HSLNGSLJFJSLJFLKSFJLSJFLLJFGHHG,not_exact,,,,ln,en,Disney,none
PoorMissile,not_exact,,,,missile,en,Weapons,none
pastorotto,not_exact,,,,pas,en,Disney,none
Panda0124_,not_exact,,,,panda,en,Disney,none
hgjfjhbgnbkln,not_exact,,,,ln,en,Disney,none
Neg̴rds,not_exact,,,,neg,en,Disney,none
hombre de negro,not_exact,,,,neg,en,Disney,none
Ruben-swagg,not_exact,,,,swag,en,Disney,none
Fockss,not_exact,,,,fock,en,Microsoft;Vulgarity,high,foc,en,Vulgarity,high
Karl pascua,not_exact,,,,pas,en,Disney,none
brandonwatson199,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Dkillerpanda,not_exact,,,,panda,en,Disney,none
swagboy4567890,not_exact,,,,swag,en,Disney,none
ikedrageronmyswager5,not_exact,,,,swag,en,Disney,none
infockenden,not_exact,,,,fock,en,Microsoft;Vulgarity,high,foc,en,Vulgarity,high
Linegranlund,not_exact,,,,neg,en,Disney,none
cavalnik,not_exact,,,,ln,en,Disney,none
ZaneGracie,not_exact,,,,neg,en,Disney,none
buzz shatirishvili,not_exact,,,,shat,en,Microsoft;Vulgarity,high
SHITBRO66,not_exact,,,,shit,en,Microsoft;Vulgarity,high
abdu_sarameh,not_exact,,,,meh,en,Disney,none
pusydestryr,not_exact,,,,pusy,en,Microsoft;Sexual,high
PINKY PUSSY,not_exact,,,,pussy,en,Microsoft;Sexual,high
Pasha20133102,not_exact,,,,pas,en,Disney,none
PASECAMA,not_exact,,,,pas,en,Disney,none
Emiliano maldonado lpz,not_exact,,,,no ma,en,Disney,none
DeadPool swag,not_exact,,,,swag,en,Disney,none
lyndamontenegro123,not_exact,,,,neg,en,Disney,none
shite22,not_exact,,,,shite,en,Microsoft;Vulgarity,high,shit,en,Microsoft;Vulgarity,high
tacotroller,not_exact,,,,taco,en,Disney,none
orion19980610,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Nigga.Steam,not_exact,,,,nigga,en,Bigotry-Racism;Microsoft;Vulgarity,high
dalkjdfahklh,not_exact,,,,fahk,en,Vulgarity,high
Jessejacob23,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
kenswag101,not_exact,,,,swag,en,Disney,none
pass246,not_exact,,,,pas,en,Disney,none
niquito reyes,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
���Taco���,not_exact,,,,taco,en,Disney,none
CookiePanda~,not_exact,,,,panda,en,Disney,none
Pasechnik_Anna,not_exact,,,,pas,en,Disney,none
mehmet ali f��rat,not_exact,,,,meh,en,Disney,none
RachelNunez,not_exact,,,,ln,en,Disney,none
Charliejackson,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
WHYCANTIBENAMEDNIGGA,not_exact,,,,nigga,en,Bigotry-Racism;Microsoft;Vulgarity,high
juanmanuelnaranjopi̱eros20035,not_exact,,,,ln,en,Disney,none
Patouchamehdi,not_exact,,,,meh,en,Disney,none
felipe vanegas,not_exact,,,,neg,en,Disney,none
thecreepypanda,not_exact,,,,panda,en,Disney,none
MaxwellNowling,not_exact,,,,ln,en,Disney,none
CarinaHardson1994,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
sofia  passalacqua,not_exact,,,,pas,en,Disney,none
Flostafochannel,not_exact,,,,foc,en,Vulgarity,high
Nigerrow764,not_exact,,,,niger,en,Bigotry-Racism;Microsoft;Vulgarity,high
justin malpass,not_exact,,,,pas,en,Disney,none
Neguinha desenhista,not_exact,,,,neg,en,Disney,none
qwertyuiopasdfghjkl,not_exact,,,,pas,en,Disney,none
PasqualeFatino,not_exact,,,,pas,en,Disney,none
thi_mittermayer,not_exact,,,,mitt,en,Disney,none
pasword1234,not_exact,,,,pas,en,Disney,none
Dylan190305,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
llnez,not_exact,,,,ln,en,Disney,none
Kiara.Monique,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
JWRH-36FL-LNNK,not_exact,,,,ln,en,Disney,none
Christian_Fuchs,not_exact,,,,fuc,en,Vulgarity,high
hector alno,not_exact,,,,ln,en,Disney,none
BartonGang,not_exact,,,,tonga,en,Disney,none
lindseybelnapworld,not_exact,,,,ln,en,Disney,none
marcinwolny3gmail.com,not_exact,,,,ln,en,Disney,none
chupasangre5,not_exact,,,,pas,en,Disney,none
qwertyuiopas,not_exact,,,,pas,en,Disney,none
jesusesmipastor,not_exact,,,,pas,en,Disney,none
my mom old password,not_exact,,,,pas,en,Disney,none
M Pasqualino,not_exact,,,,pas,en,Disney,none
Jakob Negrones,not_exact,,,,neg,en,Disney,none
cpastrana,not_exact,,,,pas,en,Disney,none
alnichol,not_exact,,,,ln,en,Disney,none
maria eduarda floriano da silva,not_exact,,,,no da,en,Disney,none
vanegabegonz93,not_exact,,,,neg,en,Disney,none
PaulieMitts,not_exact,,,,mitt,en,Disney,none
brdunn1984,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Dipshit,not_exact,,,,shit,en,Microsoft;Vulgarity,high
irṃs pandas,not_exact,,,,panda,en,Disney,none
methoddoneswag,not_exact,,,,swag,en,Disney,none
Lubed Panda,not_exact,,,,panda,en,Disney,none
kitten199921,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Adam Mittlefehldt,not_exact,,,,mitt,en,Disney,none
foreineger,not_exact,,,,neg,en,Disney,none
hamnegger,not_exact,,,,neg,en,Disney,none,negger,en,Bigotry-Racism;Vulgarity,high
lincolntruta,not_exact,,,,ln,en,Disney,none
Neger45,not_exact,,,,neg,en,Disney,none
tulipa negra,not_exact,,,,neg,en,Disney,none
Bitch,exact,en,Bullying;Microsoft;Violence,high
topherfreeman1984,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
negroncry,not_exact,,,,neg,en,Disney,none
Hannahgrace34,not_exact,,,,nahgr,en,Bigotry-Racism;Vulgarity,high
Focker C,not_exact,,,,fock,en,Microsoft;Vulgarity,high,foc,en,Vulgarity,high
omar wael shatlh,not_exact,,,,shat,en,Microsoft;Vulgarity,high
ChristopherPass,not_exact,,,,pas,en,Disney,none
Chupas_Choups 15,not_exact,,,,pas,en,Disney,none
clnipper,not_exact,,,,ln,en,Disney,none
Monique.smit,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
PANDApoop$,not_exact,,,,panda,en,Disney,none
jpasqualone,not_exact,,,,pas,en,Disney,none
Fuckulc,not_exact,,,,fuck,en,Microsoft;Vulgarity,high,fuc,en,Vulgarity,high
YouABitchDisney,not_exact,,,,bitch,en,Bullying;Microsoft;Violence,high
mehdimabchour,not_exact,,,,meh,en,Disney,none
Samuel Bocanegra Pava,not_exact,,,,neg,en,Disney,none
Fuka_132128,not_exact,,,,fuk,en,Vulgarity,high
holly.golden1984,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
#swag,not_exact,,,,swag,en,Disney,none
pussypuss,not_exact,,,,pussy,en,Microsoft;Sexual,high
MaxoPaso,not_exact,,,,pas,en,Disney,none
lincy negro,not_exact,,,,neg,en,Disney,none
audreyjohnson1983,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
wwejeromejackson,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
Password123,not_exact,,,,pas,en,Disney,none
conshatumadre,not_exact,,,,shat,en,Microsoft;Vulgarity,high
kaitlynbrown1998,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Daniellemehau160,not_exact,,,,meh,en,Disney,none
swagkilla1509,not_exact,,,,swag,en,Disney,none
moniqueheaps001,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
niquita66,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
moniqueteloniatis,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
saracampas84,not_exact,,,,pas,en,Disney,none
moniqueking_xx,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
Dominique myers,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
supershit47,not_exact,,,,shit,en,Microsoft;Vulgarity,high
luciano mansilla,not_exact,,,,no ma,en,Disney,none
Michellerosekilner,not_exact,,,,ln,en,Disney,none
in199887,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Tacoluvme,not_exact,,,,taco,en,Disney,none
nisaniqah,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
AmariRodgers,not_exact,,,,rodger,en,Disney,none
Dbolton1975,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
fUck_yOu,not_exact,,,,fuck,en,Microsoft;Vulgarity,high,fuc,en,Vulgarity,high
Peta Pasterfield-Sissons,not_exact,,,,pas,en,Disney,none
bellapasqualone,not_exact,,,,pas,en,Disney,none
carolnye,not_exact,,,,ln,en,Disney,none
nego234,not_exact,,,,neg,en,Disney,none
mateogasparcarrerepastor,not_exact,,,,pas,en,Disney,none
alpearson1978,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
AnneGreenwood6,not_exact,,,,neg,en,Disney,none
Ellenhoran1972,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Pandakun72,not_exact,,,,panda,en,Disney,none
LincolnJames16,not_exact,,,,ln,en,Disney,none
zdpasquale,not_exact,,,,pas,en,Disney,none
Paulfeinmehl,not_exact,,,,meh,en,Disney,none
annalisemehrtens,not_exact,,,,meh,en,Disney,none
MarleneGundersen,not_exact,,,,neg,en,Disney,none
papasmurf381970,not_exact,,,,pas,en,Disney,none
ReesePaschall,not_exact,,,,pas,en,Disney,none
lisa monique barber,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
petra.kilner,not_exact,,,,ln,en,Disney,none
elnegromanzo,not_exact,,,,neg,en,Disney,none,ln,en,Disney,none
password2233,not_exact,,,,pas,en,Disney,none
Zoe Pascoe,not_exact,,,,pas,en,Disney,none
disney lnteractive,not_exact,,,,ln,en,Disney,none
MercurialnikeCR7,not_exact,,,,ln,en,Disney,none
edwinpastor1,not_exact,,,,pas,en,Disney,none
pandacraft88258,not_exact,,,,panda,en,Disney,none
luanegatinha,not_exact,,,,neg,en,Disney,none
Gamehead121,not_exact,,,,meh,en,Disney,none
BrookeJaymieJacob,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
mickey obey swag,not_exact,,,,swag,en,Disney,none
Alejandro Montenegro,not_exact,,,,neg,en,Disney,none
ismuthpastor,not_exact,,,,pas,en,Disney,none
PussyDestroyer,not_exact,,,,pussy,en,Microsoft;Sexual,high
pussily,not_exact,,,,pussi,en,Microsoft;Sexual,high
JoeJackson97,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
smlnbpt,not_exact,,,,ln,en,Disney,none
Jtmonego,not_exact,,,,neg,en,Disney,none
Nega Garcia Lopez,not_exact,,,,neg,en,Disney,none
Nego Johnson,not_exact,,,,neg,en,Disney,none
PascaleGaillard,not_exact,,,,pas,en,Disney,none
jose felix pasache quintana,not_exact,,,,pas,en,Disney,none
Samuelnasario,not_exact,,,,ln,en,Disney,none
swagkiller513,not_exact,,,,swag,en,Disney,none
emilieejackson,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
joaniquetecupa,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
GTASWAG07,not_exact,,,,swag,en,Disney,none
MoniqueChavez,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
VINIGATO,not_exact,,,,niga,en,Bigotry-Racism;Microsoft;Vulgarity,high
fokhh,not_exact,,,,fok,en,Vulgarity,high
Passcode987,not_exact,,,,pas,en,Disney,none
negroves,not_exact,,,,neg,en,Disney,none
ohshitibuy,not_exact,,,,shit,en,Microsoft;Vulgarity,high
paulpastora,not_exact,,,,pas,en,Disney,none
